apple_id,trim_title,apple_title,genre,apple_rating,apple_reviews,apple_size,pegi,normed_apple_rating,google_title,google_rating,google_reviews,google_size,price,normed_google_rating,log_google_reviews,log_apple_reviews,z_score_google_rating,z_score_apple_rating,z_score_google_sub_apple,norm_google_sub_apple,google_revenue,apple_revenue,log_google_revenue,log_apple_revenue
692669501,Castle Clash,Castle Clash: Brave Squads,Games,4.0,47963,298.1953125,Everyone 10+,0.8,Castle Clash: Heroes of the Empire US,4.6,4578476,24.0,0.0,0.92,6.660720941992303,4.680906339620688,0.84399599379641,-0.08398744916625872,0.9279834429626688,0.12,0.0,0.0,,
370697773,Chase Mobile,Chase Mobile,Business,4.5,34322,33.3310546875,Everyone,0.9,Chase Mobile,4.6,1374549,32.0,0.0,0.92,6.1381602262095365,4.535572586975509,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
577333970,Checkout 51,Checkout 51: Grocery Coupons & Cash Back Savings,Lifestyle,4.0,4878,17.5341796875,Everyone,0.8,Checkout 51: Grocery coupons,4.1,52896,,0.0,0.82,4.723422831891353,3.688241795977712,-0.14313454772126047,-0.08398744916625872,-0.05914709855500175,0.019999999999999907,0.0,0.0,,
488818252,Chick,Chick-fil-A,Food & Drink,3.5,5665,91.7724609375,Everyone,0.7,Chick-fil-A,4.3,28008,17.0,0.0,0.86,4.4472820977569745,3.753199914199416,0.2517176688858081,-0.8060181649123952,1.0577358337982032,0.16000000000000003,0.0,0.0,,
1071310449,Choices,Choices: Stories You Play,Games,4.5,33698,103.6328125,Teen,0.9,Choices: Stories You Play,4.6,807338,93.0,0.0,0.92,5.907055394452843,4.527604125953268,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
301724680,Citi Mobile®,Citi Mobile®,Business,3.5,48822,268.2158203125,Everyone,0.7,Citi Mobile®,4.0,78306,46.0,0.0,0.8,4.893795040053584,4.688615566379257,-0.34056065602479385,-0.8060181649123952,0.46545750888760135,0.10000000000000009,0.0,0.0,,
1053012308,Clash Royale,Clash Royale,Games,4.5,266921,109.1083984375,Everyone 10+,0.9,Clash Royale,4.6,23133508,97.0,0.0,0.92,7.364241494833887,5.426382743234288,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
529479190,Clash of Clans,Clash of Clans,Games,4.5,2130805,111.0810546875,Everyone 10+,0.9,Clash of Clans,4.6,44891723,98.0,0.0,0.92,7.652166274482338,6.328543707199454,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
945274928,Clash of Kings,Clash of Kings - CoK,Games,4.5,23910,150.0556640625,Everyone 10+,0.9,Clash of Kings : The King Of Fighters version,4.2,2233681,97.0,0.0,0.8400000000000001,6.349021150054456,4.378579576115775,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,0.0,0.0,,
552602056,ClassDojo,ClassDojo,Education,4.5,35440,76.48046875,Everyone,0.9,ClassDojo,4.4,148550,59.0,0.0,0.8800000000000001,5.1718726561396835,4.549493713215012,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
493136154,Clear,"Clear – Tasks, Reminders & To-Do Lists",Business,4.0,7521,36.6943359375,Everyone,0.8,Clear,3.1,24151,15.0,0.0,0.62,4.382935117923578,3.8762755886778777,-2.1173956307566004,-0.08398744916625872,-2.0334081815903415,-0.18000000000000005,0.0,0.0,,
1009442510,Colorfy,Colorfy: Coloring Book for Adults,Entertainment,4.5,247809,118.4326171875,Everyone,0.9,Colorfy: Coloring Book for Adults - Free,4.5,787177,,0.0,0.9,5.896072396247712,5.394117075160941,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
714796093,Cooking Fever,Cooking Fever,Games,4.5,107797,101.8603515625,Everyone,0.9,Cooking Fever,4.5,3197865,82.0,0.0,0.9,6.504860125766505,5.032606674565235,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
686365571,Cops N Robbers,Cops N Robbers (FPS) - Block Survival Multiplayer,Games,4.5,27122,446.03125,Teen,0.9,Cops N Robbers - FPS Mini Game,4.2,156862,64.0,0.0,0.8400000000000001,5.195517747990318,4.433321711630783,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,0.0,0.0,,
816202468,Crazy Freekick,Crazy Freekick,Games,4.5,228,32.12109375,Everyone,0.9,Crazy Freekick,3.9,47688,17.0,0.0,0.78,4.678409108821421,2.357934847000453,-0.5379867643283281,0.6380432665798778,-1.176030030908206,-0.12,0.0,0.0,,
519817714,Credit Karma,"Credit Karma: Free Credit Scores, Reports & Alerts",Business,5.0,101679,91.0703125,Everyone,1.0,Credit Karma,4.7,706301,,0.0,0.94,5.848989821137439,5.007231266336102,1.0414221020999452,1.3600739823260142,-0.31865188022606894,-0.06000000000000005,0.0,0.0,,
924373886,Crossy Road,Crossy Road - Endless Arcade Hopper,Games,4.5,669079,157.8056640625,Everyone 10+,0.9,Crossy Road,4.5,4230886,60.0,0.0,0.9,6.6264313235496966,5.825477399140763,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
757843896,Cursive Writing Wizard,Cursive Writing Wizard - Kids Learn to Write Letters & Words,Education,5.0,121,50.02734375,Everyone,1.0,Cursive Writing Wizard - Handwriting,4.0,3745,31.0,0.0,0.8,3.573451822035485,2.08278537031645,-0.34056065602479385,1.3600739823260142,-1.700634638350808,-0.19999999999999996,0.0,0.0,,
485246824,Cytus,Cytus,Games,5.0,7925,1487.9111328125,Everyone,1.0,Cytus,4.7,541732,20.0,0.0,0.94,5.7337844900323836,3.8989992708897887,1.0414221020999452,1.3600739823260142,-0.31865188022606894,-0.06000000000000005,0.0,0.0,,
343555245,DB Navigator,DB Navigator,Auto & Vehicles,3.5,512,80.86328125,Everyone,0.7,DB Navigator,4.0,119685,20.0,0.0,0.8,5.0780397241287645,2.7092699609758304,-0.34056065602479385,-0.8060181649123952,0.46545750888760135,0.10000000000000009,0.0,0.0,,
932500451,DC Legends,DC Legends,Games,4.5,16460,258.958984375,Everyone 10+,0.9,DC Legends: Battle for Justice,4.5,355613,59.0,0.0,0.9,5.550977628915351,4.21642983087625,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
1177907423,DELISH KITCHEN,DELISH KITCHEN - レシピ動画で料理を簡単に,Food & Drink,5.0,7,93.0302734375,Everyone,1.0,DELISH KITCHEN - FREE recipe movies make food fun and easy!,4.6,32997,13.0,0.0,0.92,4.518474456766637,0.8450980400142567,0.84399599379641,1.3600739823260142,-0.5160779885296042,-0.07999999999999996,0.0,0.0,,
307386350,DIRECTV,DIRECTV,Entertainment,3.5,81006,144.3837890625,Everyone,0.7,DIRECTV,4.1,235486,63.0,0.0,0.82,5.371965092766489,4.908517187648849,-0.14313454772126047,-0.8060181649123952,0.6628836171911348,0.12,0.0,0.0,,
1142334232,DK Live,DK Live – Fantasy Sports Play by Play and News,Health & Fitness,4.5,416,77.2919921875,Mature 17+,0.9,DK Live - Sports Play by Play,3.9,255,19.0,0.0,0.78,2.4065401804339546,2.6190933306267423,-0.5379867643283281,0.6380432665798778,-1.176030030908206,-0.12,0.0,0.0,,
951627425,DRAGON BALL Z DOKKAN BATTLE,DRAGON BALL Z DOKKAN BATTLE,Games,4.0,5362,111.095703125,Everyone 10+,0.8,DRAGON BALL Z DOKKAN BATTLE,4.1,650114,80.0,0.0,0.82,5.812989518534911,3.7293268096468606,-0.14313454772126047,-0.08398744916625872,-0.05914709855500175,0.019999999999999907,0.0,0.0,,
911201894,DRAGON QUEST,DRAGON QUEST,Games,4.5,419,25.8740234375,Everyone 10+,0.9,DRAGON QUEST,4.2,9659,30.0,2.99,0.8400000000000001,3.984932166067412,2.6222140229662947,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,28880.410000000003,1252.8100000000002,4.460603354391841,3.097885211290725
950574221,Deck Heroes,Deck Heroes: Legacy,Games,4.0,494,107.462890625,Mature 17+,0.8,Deck Heroes: Legacy,4.7,466495,52.0,0.0,0.94,5.668846993239974,2.6937269489236466,1.0414221020999452,-0.08398744916625872,1.125409551266204,0.1399999999999999,0.0,0.0,,
1010962391,Design Home,Design Home,Games,4.5,23298,165.53515625,Everyone,0.9,Design Home,4.4,539931,69.0,0.0,0.8800000000000001,5.732338263093469,4.367318640929692,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
1020481008,Deus Ex GO,Deus Ex GO - Puzzle Challenge,Games,4.5,1385,279.998046875,Teen,0.9,Deus Ex GO,4.5,9699,23.0,0.99,0.9,3.986726959331218,3.141449773400467,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,9602.01,1371.15,3.9823621539287677,3.137084967998017
485534181,Dictionary,Dictionary ( قاموس عربي / انجليزي + ودجيت الترجمة),Books & Reference,4.5,1112,66.2314453125,Everyone,0.9,Dictionary - Merriam-Webster,4.5,454060,,0.0,0.9,5.657113244811274,3.0461047872460383,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
985746746,Discord,Discord - Chat for Gamers,Social Networking,4.5,9152,25.64453125,Everyone,0.9,Discord - Chat for Gamers,4.5,305347,39.0,0.0,0.9,5.484793657458309,3.961516011448949,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
1046593064,Disney Crossy Road,Disney Crossy Road,Games,4.5,38571,178.6064453125,Everyone,0.9,Disney Crossy Road,4.5,514088,83.0,0.0,0.9,5.711037466550156,4.586260898623678,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
731592936,Disney Magic Kingdoms,Disney Magic Kingdoms,Games,4.0,17213,446.56640625,Everyone,0.8,Disney Magic Kingdoms: Build Your Own Magical Park,4.3,472584,91.0,0.0,0.86,5.674479013891062,4.235856568752974,0.2517176688858081,-0.08398744916625872,0.3357051180520668,0.05999999999999994,0.0,0.0,,
971756507,Does not Commute,Does not Commute,Games,4.0,5645,83.4287109375,Everyone,0.8,Does not Commute,4.0,154108,78.0,0.0,0.8,5.18782518424518,3.751663946260986,-0.34056065602479385,-0.08398744916625872,-0.25657320685853513,0.0,0.0,0.0,,
436491861,Dominos Pizza USA,Domino's Pizza USA,Food & Drink,5.0,258624,100.8447265625,Everyone,1.0,Domino's Pizza USA,4.7,1032935,,0.0,0.94,6.014072993320687,5.412668824426535,1.0414221020999452,1.3600739823260142,-0.31865188022606894,-0.06000000000000005,0.0,0.0,,
1012298403,Dont Starve,Don't Starve: Pocket Edition,Games,4.0,3742,384.9384765625,Everyone 10+,0.8,Don't Starve: Pocket Edition,4.4,17988,7.9,4.99,0.8800000000000001,4.2549828788959045,3.5731037831639907,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,89760.12000000001,18672.58,4.953083424519294,4.27120432878738
307727765,Doodle Jump,Doodle Jump,Games,4.5,395261,46.4833984375,Everyone,0.9,Doodle Jump,4.3,1083571,,0.0,0.86,6.034857373337403,5.596883965063008,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
719972451,DoorDash,DoorDash - Food Delivery,Food & Drink,4.5,25947,95.896484375,Everyone,0.9,DoorDash - Food Delivery,4.5,104504,,0.0,0.9,5.0191329138411485,4.414087151827532,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
1100331256,Dots  Co,Dots & Co: A New Puzzle Adventure,Games,4.5,10693,172.3095703125,Everyone,0.9,Dots & Co: A Puzzle Adventure,4.5,81001,85.0,0.0,0.9,4.908490380505824,4.029099566823542,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
899441948,Dr Panda  Totos Treehouse,Dr. Panda & Toto's Treehouse,Entertainment,4.5,455,155.65234375,Everyone,0.9,Dr. Panda & Toto's Treehouse,4.4,3396,9.5,3.99,0.8800000000000001,3.5309676815719144,2.6580113966571117,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,13550.04,1815.45,4.131940577258663,3.25898429234386
1116025351,Dr Panda Farm,Dr. Panda Farm,Education,4.0,28,94.3515625,Everyone,0.8,Dr. Panda Farm,4.1,265,46.0,2.99,0.82,2.4232458739368075,1.4471580313422192,-0.14313454772126047,-0.08398744916625872,-0.05914709855500175,0.019999999999999907,792.35,83.72,2.898917062261237,1.9228292196666488
534477679,Dr Panda Hospital,Dr. Panda Hospital,Education,4.0,372,398.3564453125,Everyone,0.8,Dr. Panda Hospital,4.4,1091,45.0,2.99,0.8800000000000001,3.0378247505883413,2.5705429398818973,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,3262.09,1112.28,3.5134959389127713,3.046214128206327
609405853,Dr Panda Supermarket,Dr. Panda Supermarket,Education,4.0,342,132.1689453125,Everyone,0.8,Dr. Panda Supermarket,4.2,1357,58.0,2.99,0.8400000000000001,3.132579847659737,2.5340261060561344,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,4057.4300000000003,1022.58,3.6082510359841664,3.0096972943805644
916130071,Dr Pandas Swimming Pool,Dr. Panda’s Swimming Pool,Education,4.5,371,211.50390625,Everyone,0.9,Dr. Panda's Swimming Pool,4.4,2311,9.3,1.99,0.8800000000000001,3.3637999454791085,2.5693739096150456,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,4598.89,738.29,3.6626530218888154,2.8682269860247525
1011479119,Dr Seusss ABC,Dr. Seuss's ABC - Read & Learn - Dr. Seuss,Books & Reference,4.5,82,38.6806640625,Everyone,0.9,Dr. Seuss's ABC,4.7,429,12.0,3.99,0.94,2.632457292184724,1.9138138523837167,1.0414221020999452,0.6380432665798778,0.4033788355200675,0.039999999999999925,1711.71,327.18,3.233430187871472,2.5147867480704647
710535379,DraftKings,"DraftKings - Daily Fantasy Golf, Baseball, & More",Health & Fitness,4.5,20251,138.111328125,Mature 17+,0.9,DraftKings - Daily Fantasy Sports,4.5,50017,41.0,0.0,0.9,4.699117639363331,4.3064464736622385,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
963093508,Dragon Hills,Dragon Hills,Games,4.5,5508,166.896484375,Everyone 10+,0.9,Dragon Hills,4.5,354373,66.0,0.0,0.9,5.549460625185371,3.740993931584886,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
555641008,Draw a Stickman,Draw a Stickman: EPIC,Games,4.5,413,69.0234375,Everyone 10+,0.9,Draw a Stickman: EPIC 2 Free,4.3,213340,24.0,0.0,0.86,5.3290722907547305,2.6159500516564007,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
1084841402,DreamWorks Friends,DreamWorks Friends - get ready for the day!,Education,5.0,17,176.783203125,Everyone,1.0,DreamWorks Friends,3.6,1042,48.0,0.0,0.72,3.017867718963505,1.230448921378274,-1.1302650892389299,1.3600739823260142,-2.490339071564944,-0.28,0.0,0.0,,
1058355648,Driving Zone,Driving Zone,Games,4.0,298,150.375,Everyone,0.8,Driving Zone,4.2,51791,57.0,0.0,0.8400000000000001,4.714254296619151,2.4742162640762557,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
327630330,Dropbox,Dropbox,Business,3.5,49578,172.4287109375,Everyone,0.7,Dropbox,4.4,1861310,61.0,0.0,0.8800000000000001,6.269818710625334,4.695289003140087,0.4491437771893432,-0.8060181649123952,1.2551619421017384,0.18000000000000016,0.0,0.0,,
918820076,Dubsmash,Dubsmash,Entertainment,4.5,20243,96.3955078125,Teen,0.9,Dubsmash,4.2,1971777,29.0,0.0,0.8400000000000001,6.294857796433894,4.306274875109346,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,0.0,0.0,,
424123969,Dude Perfect,Dude Perfect,Games,4.5,9763,133.671875,Everyone,0.9,Dude Perfect,4.5,97,1.9,0.0,0.9,1.9867717342662448,3.989583289311005,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
942494098,Dude Perfect 2,Dude Perfect 2,Games,4.5,28361,99.1689453125,Everyone,0.9,Dude Perfect 2,4.5,401425,70.0,0.0,0.9,5.603604416043725,4.45272153986876,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
929346489,Dumb Ways to Die 2,Dumb Ways to Die 2: The Games,Games,4.0,11295,99.451171875,Teen,0.8,Dumb Ways to Die 2: The Games,4.2,1671658,,0.0,0.8400000000000001,6.223147431054361,4.0528862352563815,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
776132132,Dungeon Boss,Dungeon Boss,Games,4.5,20980,161.7978515625,Everyone 10+,0.9,Dungeon Boss – Strategy RPG,4.4,218881,37.0,0.0,0.8800000000000001,5.34020806420253,4.321805483857538,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
885823239,Dungeon Hunter 5,Dungeon Hunter 5 - Multiplayer RPG on iOS,Games,4.5,22513,2182.4423828125,Teen,0.9,Dungeon Hunter 5 – Action RPG,4.2,720685,51.0,0.0,0.8400000000000001,5.857745482951598,4.352433371350282,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,0.0,0.0,,
1056813463,Dunkin Donuts,"Dunkin' Donuts - Get Offers, Coupons & Rewards",Food & Drink,4.0,9068,142.8544921875,Everyone,0.8,Dunkin' Donuts,4.2,68103,66.0,0.0,0.8400000000000001,4.833166243406891,3.95751151145448,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
570060128,Duolingo,"Duolingo - Learn Spanish, French and more",Education,4.5,162701,85.623046875,Everyone,0.9,Duolingo: Learn Languages Free,4.7,6289924,,0.0,0.94,6.798645397976265,5.211390222224795,1.0414221020999452,0.6380432665798778,0.4033788355200675,0.039999999999999925,0.0,0.0,,
317469184,ESPN,"ESPN: Get scores, news, alerts & watch live sports",Health & Fitness,3.5,290996,49.1513671875,Everyone,0.7,ESPN,4.2,521138,,0.0,0.8400000000000001,5.716952741922495,5.463887019261278,0.054291560582274696,-0.8060181649123952,0.8603097254946699,0.14000000000000012,0.0,0.0,,
891194610,Earn to Die 2,Earn to Die 2,Games,4.5,3072,97.9951171875,Teen,0.9,Earn to Die 2,4.6,1327265,99.0,0.0,0.92,6.1229576421920715,3.4874212113594742,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
723134859,Ebates,"Ebates: Cash Back, Coupons & Rebate Shopping App",Lifestyle,5.0,12617,103.072265625,Everyone,1.0,"Ebates: Cash Back, Coupons, Rewards & Savings",4.5,37253,31.0,0.0,0.9,4.5711612524127245,4.1009561030594925,0.6465698854928766,1.3600739823260142,-0.7135040968331375,-0.09999999999999998,0.0,0.0,,
378352300,Edmodo,Edmodo,Education,3.5,7197,122.0126953125,Everyone,0.7,Edmodo,4.1,200058,18.0,0.0,0.82,5.3011559228051786,3.857151502687493,-0.14313454772126047,-0.8060181649123952,0.6628836171911348,0.12,0.0,0.0,,
1034420003,Egg,Egg!,Games,4.5,33407,308.48828125,Everyone,0.9,Egg,2.9,72,27.0,0.0,0.58,1.8573324964312683,4.523837477076491,-2.512247847363669,0.6380432665798778,-3.1502911139435468,-0.32000000000000006,0.0,0.0,,
993492744,Egg Inc,"Egg, Inc.",Games,5.0,79074,51.09765625,Everyone,1.0,"Egg, Inc.",4.7,580160,29.0,0.0,0.94,5.763547782415414,4.898033708368627,1.0414221020999452,1.3600739823260142,-0.31865188022606894,-0.06000000000000005,0.0,0.0,,
875063456,Elevate,Elevate - Brain Training and Games,Education,5.0,58092,187.2548828125,Everyone,1.0,Elevate - Brain Training Games,4.5,248912,,0.0,0.9,5.39604583436736,4.764116328688513,0.6465698854928766,1.3600739823260142,-0.7135040968331375,-0.09999999999999998,0.0,0.0,,
1117844680,Endless Ducker,Endless Ducker,Games,4.0,639,152.3515625,Everyone,0.8,Endless Ducker,4.5,8193,41.0,0.0,0.9,3.9134429548593963,2.8055008581584002,0.6465698854928766,-0.08398744916625872,0.7305573346591354,0.09999999999999998,0.0,0.0,,
656971078,Episode,Episode - Choose Your Story,Games,4.5,155903,173.9130859375,Teen,0.9,Episode - Choose Your Story,4.3,1841061,,0.0,0.86,6.265068178251168,5.192854472282557,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
326876192,Epson iPrint,Epson iPrint,Social Networking,3.0,2838,50.9150390625,Everyone,0.6,Epson iPrint,4.1,108169,,0.0,0.82,5.034102814763672,3.453012391121455,-0.14313454772126047,-1.5280488806585315,1.384914332937271,0.21999999999999997,0.0,0.0,,
